Date,Region,Province,Country,Total_Confirmed,Total_Deaths,Total_Recovered
2020-03-27,LaSalle,Illinois,US,0,3.0,0
2020-03-27,Livingston,Illinois,US,0,2.0,0
2020-03-27,Madison,Illinois,US,0,8.0,0
2020-03-27,Marshall,Illinois,US,0,1.0,0
2020-03-27,McHenry,Illinois,US,0,44.0,1
2020-03-27,McLean,Illinois,US,0,9.0,1
2020-03-27,Monroe,Illinois,US,0,3.0,0
2020-03-27,Morgan,Illinois,US,0,1.0,0
2020-03-27,Peoria,Illinois,US,0,6.0,0
2020-03-27,Rock Island,Illinois,US,0,4.0,0
2020-03-27,Sangamon,Illinois,US,0,6.0,1
2020-03-27,St. Clair,Illinois,US,0,15.0,0
2020-03-27,Stephenson,Illinois,US,0,2.0,0
2020-03-27,Tazewell,Illinois,US,0,2.0,0
2020-03-27,Washington,Illinois,US,0,1.0,0
2020-03-27,Whiteside,Illinois,US,0,2.0,0
2020-03-27,Will,Illinois,US,0,101.0,3
2020-03-27,Williamson,Illinois,US,0,1.0,0
2020-03-27,Winnebago,Illinois,US,0,8.0,0
2020-03-28,Adams,Illinois,US,0,1.0,0
2020-03-28,Bureau,Illinois,US,0,1.0,0
2020-03-28,Carroll,Illinois,US,0,1.0,0
2020-03-28,Champaign,Illinois,US,0,11.0,0
2020-03-28,Christian,Illinois,US,0,1.0,0
2020-03-28,Clinton,Illinois,US,0,5.0,0
2020-03-28,Cook,Illinois,US,2,2583.0,28
2020-03-28,Cumberland,Illinois,US,0,1.0,0
2020-03-28,DeKalb,Illinois,US,0,4.0,0
2020-03-28,Douglas,Illinois,US,0,1.0,0
2020-03-28,DuPage,Illinois,US,0,196.0,6
2020-03-28,Fayette,Illinois,US,0,1.0,0
2020-03-28,Franklin,Illinois,US,0,1.0,0
2020-03-28,Grundy,Illinois,US,0,2.0,0
2020-03-28,Henry,Illinois,US,0,2.0,0
2020-03-28,Iroquois,Illinois,US,0,1.0,0
2020-03-28,Jackson,Illinois,US,0,2.0,0
2020-03-28,Jo Daviess,Illinois,US,0,1.0,0
2020-03-28,Kane,Illinois,US,0,86.0,4
2020-03-28,Kankakee,Illinois,US,0,27.0,0
2020-03-28,Kendall,Illinois,US,0,11.0,0
2020-03-28,Lake,Illinois,US,0,240.0,0
2020-03-28,LaSalle,Illinois,US,0,3.0,0
2020-03-28,Livingston,Illinois,US,0,2.0,0
2020-03-28,Macon,Illinois,US,0,1.0,0
2020-03-28,Madison,Illinois,US,0,10.0,0
2020-03-28,Marshall,Illinois,US,0,1.0,0
2020-03-28,McHenry,Illinois,US,0,45.0,2
2020-03-28,McLean,Illinois,US,0,9.0,1
2020-03-28,Monroe,Illinois,US,0,3.0,0
2020-03-28,Morgan,Illinois,US,0,1.0,0
2020-03-28,Peoria,Illinois,US,0,7.0,0
2020-03-28,Rock Island,Illinois,US,0,4.0,0
2020-03-28,Sangamon,Illinois,US,0,7.0,1
2020-03-28,St. Clair,Illinois,US,0,18.0,0
2020-03-28,Stephenson,Illinois,US,0,2.0,0
2020-03-28,Tazewell,Illinois,US,0,3.0,0
2020-03-28,Washington,Illinois,US,0,1.0,0
2020-03-28,Whiteside,Illinois,US,0,2.0,0
2020-03-28,Will,Illinois,US,0,123.0,4
2020-03-28,Williamson,Illinois,US,0,1.0,0
2020-03-28,Winnebago,Illinois,US,0,9.0,0
2020-03-29,Adams,Illinois,US,0,2.0,0
2020-03-29,Bond,Illinois,US,0,1.0,0
2020-03-29,Bureau,Illinois,US,0,1.0,0
2020-03-29,Carroll,Illinois,US,0,1.0,0
2020-03-29,Champaign,Illinois,US,0,21.0,0
2020-03-29,Christian,Illinois,US,0,6.0,0
2020-03-29,Clinton,Illinois,US,0,6.0,0
2020-03-29,Cook,Illinois,US,2,3403.0,40
2020-03-29,Cumberland,Illinois,US,0,1.0,0
2020-03-29,DeKalb,Illinois,US,0,4.0,0
2020-03-29,Douglas,Illinois,US,0,1.0,0
2020-03-29,DuPage,Illinois,US,0,267.0,6
2020-03-29,Fayette,Illinois,US,0,1.0,0
2020-03-29,Franklin,Illinois,US,0,2.0,0
2020-03-29,Grundy,Illinois,US,0,3.0,0
2020-03-29,Henry,Illinois,US,0,2.0,0
2020-03-29,Iroquois,Illinois,US,0,1.0,0
2020-03-29,Jackson,Illinois,US,0,3.0,0
2020-03-29,Jo Daviess,Illinois,US,0,1.0,0
2020-03-29,Kane,Illinois,US,0,96.0,4
2020-03-29,Kankakee,Illinois,US,0,33.0,0
2020-03-29,Kendall,Illinois,US,0,11.0,0
2020-03-29,Knox,Illinois,US,0,1.0,0
2020-03-29,Lake,Illinois,US,1,299.0,0
2020-03-29,LaSalle,Illinois,US,0,3.0,1
2020-03-29,Livingston,Illinois,US,0,2.0,0
2020-03-29,Macon,Illinois,US,0,2.0,0
2020-03-29,Madison,Illinois,US,0,12.0,0
2020-03-29,Marshall,Illinois,US,0,1.0,0
2020-03-29,McHenry,Illinois,US,0,50.0,2
2020-03-29,McLean,Illinois,US,0,13.0,1
2020-03-29,Menard,Illinois,US,0,1.0,0
2020-03-29,Monroe,Illinois,US,0,3.0,0
2020-03-29,Morgan,Illinois,US,0,1.0,0
2020-03-29,Peoria,Illinois,US,0,8.0,0
2020-03-29,Rock Island,Illinois,US,0,5.0,0
2020-03-29,Sangamon,Illinois,US,0,8.0,1
2020-03-29,St. Clair,Illinois,US,0,30.0,1
2020-03-29,Stephenson,Illinois,US,0,3.0,0
2020-03-29,Tazewell,Illinois,US,0,4.0,0
2020-03-29,Washington,Illinois,US,0,1.0,0
2020-03-29,Whiteside,Illinois,US,0,3.0,0
2020-03-29,Will,Illinois,US,0,178.0,4
2020-03-29,Williamson,Illinois,US,0,1.0,0
2020-03-29,Winnebago,Illinois,US,0,12.0,0
2020-03-30,Adams,Illinois,US,0,2.0,0
2020-03-30,Bond,Illinois,US,0,1.0,0
2020-03-30,Bureau,Illinois,US,0,1.0,0
2020-03-30,Carroll,Illinois,US,0,1.0,0
2020-03-30,Champaign,Illinois,US,0,23.0,0
2020-03-30,Christian,Illinois,US,0,12.0,0
2020-03-30,Clark,Illinois,US,0,1.0,0
2020-03-30,Clinton,Illinois,US,0,6.0,0
2020-03-30,Cook,Illinois,US,2,3681.0,44
2020-03-30,Crawford,Illinois,US,0,1.0,0
2020-03-30,Cumberland,Illinois,US,0,1.0,0
2020-03-30,DeKalb,Illinois,US,0,4.0,0
2020-03-30,Douglas,Illinois,US,0,1.0,0
2020-03-30,DuPage,Illinois,US,0,312.0,8
2020-03-30,Fayette,Illinois,US,0,1.0,0
2020-03-30,Franklin,Illinois,US,0,1.0,0
2020-03-30,Grundy,Illinois,US,0,3.0,0
2020-03-30,Henry,Illinois,US,0,2.0,0
2020-03-30,Iroquois,Illinois,US,0,1.0,0
2020-03-30,Jackson,Illinois,US,0,3.0,0
2020-03-30,Jo Daviess,Illinois,US,0,1.0,0
2020-03-30,Kane,Illinois,US,0,107.0,6
2020-03-30,Kankakee,Illinois,US,0,33.0,0
2020-03-30,Kendall,Illinois,US,0,16.0,2
2020-03-30,Knox,Illinois,US,0,1.0,0
2020-03-30,Lake,Illinois,US,0,342.0,1
2020-03-30,LaSalle,Illinois,US,0,4.0,1
2020-03-30,Livingston,Illinois,US,0,2.0,0
2020-03-30,Macon,Illinois,US,0,2.0,0
2020-03-30,Madison,Illinois,US,0,13.0,0
2020-03-30,Marion,Illinois,US,0,2.0,0
2020-03-30,Marshall,Illinois,US,0,1.0,0
2020-03-30,McHenry,Illinois,US,0,50.0,2
2020-03-30,McLean,Illinois,US,0,16.0,1
2020-03-30,Menard,Illinois,US,0,1.0,0
2020-03-30,Monroe,Illinois,US,0,3.0,0
2020-03-30,Morgan,Illinois,US,0,4.0,0
2020-03-30,Peoria,Illinois,US,0,8.0,0
2020-03-30,Randolph,Illinois,US,0,2.0,0
2020-03-30,Rock Island,Illinois,US,0,8.0,0
2020-03-30,Saline,Illinois,US,0,1.0,0
2020-03-30,Sangamon,Illinois,US,0,11.0,1
2020-03-30,St. Clair,Illinois,US,0,35.0,1
2020-03-30,Stephenson,Illinois,US,0,3.0,0
2020-03-30,Tazewell,Illinois,US,0,4.0,0
2020-03-30,Washington,Illinois,US,0,1.0,0
2020-03-30,Whiteside,Illinois,US,0,4.0,0
2020-03-30,Will,Illinois,US,0,218.0,5
2020-03-30,Williamson,Illinois,US,0,1.0,0
2020-03-30,Winnebago,Illinois,US,0,13.0,0
2020-03-31,Adams,Illinois,US,0,2.0,0
2020-03-31,Bond,Illinois,US,0,2.0,0
2020-03-31,Bureau,Illinois,US,0,1.0,0
2020-03-31,Carroll,Illinois,US,0,2.0,0
2020-03-31,Champaign,Illinois,US,0,26.0,0
2020-03-31,Christian,Illinois,US,0,13.0,0
2020-03-31,Clark,Illinois,US,0,1.0,0
2020-03-31,Clinton,Illinois,US,0,7.0,0
2020-03-31,Cook,Illinois,US,2,4435.0,61
2020-03-31,Crawford,Illinois,US,0,1.0,0
2020-03-31,Cumberland,Illinois,US,0,1.0,0
2020-03-31,DeKalb,Illinois,US,0,9.0,0
2020-03-31,Douglas,Illinois,US,0,3.0,0
2020-03-31,DuPage,Illinois,US,0,346.0,10
2020-03-31,Fayette,Illinois,US,0,1.0,0
2020-03-31,Ford,Illinois,US,0,1.0,0
2020-03-31,Franklin,Illinois,US,0,1.0,0
2020-03-31,Grundy,Illinois,US,0,4.0,0
2020-03-31,Henry,Illinois,US,0,2.0,0
2020-03-31,Iroquois,Illinois,US,0,1.0,0
2020-03-31,Jackson,Illinois,US,0,4.0,0
2020-03-31,Jo Daviess,Illinois,US,0,1.0,0
2020-03-31,Kane,Illinois,US,0,121.0,7
2020-03-31,Kankakee,Illinois,US,0,42.0,0
2020-03-31,Kendall,Illinois,US,0,17.0,2
2020-03-31,Knox,Illinois,US,0,1.0,0
2020-03-31,Lake,Illinois,US,0,387.0,2
2020-03-31,LaSalle,Illinois,US,0,4.0,1
2020-03-31,Livingston,Illinois,US,0,3.0,0
2020-03-31,Macon,Illinois,US,0,2.0,0
2020-03-31,Madison,Illinois,US,0,16.0,0
2020-03-31,Marion,Illinois,US,0,2.0,0
2020-03-31,Marshall,Illinois,US,0,1.0,0
2020-03-31,McHenry,Illinois,US,0,61.0,2
2020-03-31,McLean,Illinois,US,0,17.0,2
2020-03-31,Menard,Illinois,US,0,1.0,0
2020-03-31,Monroe,Illinois,US,0,3.0,0
2020-03-31,Montgomery,Illinois,US,0,2.0,0
2020-03-31,Morgan,Illinois,US,0,3.0,1
2020-03-31,Ogle,Illinois,US,0,1.0,0
2020-03-31,Peoria,Illinois,US,0,8.0,0
2020-03-31,Randolph,Illinois,US,0,3.0,0
2020-03-31,Rock Island,Illinois,US,0,11.0,0
2020-03-31,Saline,Illinois,US,0,1.0,0
2020-03-31,Sangamon,Illinois,US,0,13.0,1
2020-03-31,St. Clair,Illinois,US,0,41.0,2
2020-03-31,Stephenson,Illinois,US,0,3.0,0
2020-03-31,Tazewell,Illinois,US,0,4.0,0
2020-03-31,Washington,Illinois,US,0,1.0,0
2020-03-31,Whiteside,Illinois,US,0,5.0,0
2020-03-31,Will,Illinois,US,0,220.0,8
2020-03-31,Williamson,Illinois,US,0,1.0,0
2020-03-31,Winnebago,Illinois,US,0,15.0,0
2020-04-01,Adams,Illinois,US,0,2.0,0
2020-04-01,Bond,Illinois,US,0,2.0,0
2020-04-01,Bureau,Illinois,US,0,2.0,0
2020-04-01,Carroll,Illinois,US,0,3.0,1
2020-04-01,Champaign,Illinois,US,0,33.0,0
2020-04-01,Christian,Illinois,US,0,14.0,0
2020-04-01,Clark,Illinois,US,0,1.0,0
2020-04-01,Clinton,Illinois,US,0,8.0,0
2020-04-01,Cook,Illinois,US,2,5055.0,95
2020-04-01,Crawford,Illinois,US,0,1.0,0
2020-04-01,Cumberland,Illinois,US,0,1.0,0
2020-04-01,DeKalb,Illinois,US,0,14.0,0
2020-04-01,Douglas,Illinois,US,0,8.0,0
2020-04-01,DuPage,Illinois,US,0,380.0,12
2020-04-01,Fayette,Illinois,US,0,2.0,0
2020-04-01,Ford,Illinois,US,0,1.0,0
2020-04-01,Franklin,Illinois,US,0,1.0,0
2020-04-01,Grundy,Illinois,US,0,4.0,0
2020-04-01,Henry,Illinois,US,0,3.0,0
2020-04-01,Iroquois,Illinois,US,0,1.0,0
2020-04-01,Jackson,Illinois,US,0,4.0,0
2020-04-01,Jo Daviess,Illinois,US,0,3.0,0
2020-04-01,Kane,Illinois,US,0,134.0,8
2020-04-01,Kankakee,Illinois,US,0,51.0,0
2020-04-01,Kendall,Illinois,US,0,25.0,2
2020-04-01,Knox,Illinois,US,0,1.0,0
2020-04-01,Lake,Illinois,US,0,474.0,3
2020-04-01,LaSalle,Illinois,US,0,5.0,1
2020-04-01,Livingston,Illinois,US,0,5.0,0
2020-04-01,Macon,Illinois,US,0,2.0,0
2020-04-01,Madison,Illinois,US,0,25.0,0
2020-04-01,Marion,Illinois,US,0,2.0,0
2020-04-01,Marshall,Illinois,US,0,1.0,0
2020-04-01,Massac,Illinois,US,0,1.0,0
2020-04-01,McHenry,Illinois,US,0,67.0,2
2020-04-01,McLean,Illinois,US,0,17.0,2
2020-04-01,Menard,Illinois,US,0,1.0,0
2020-04-01,Monroe,Illinois,US,0,3.0,0
2020-04-01,Montgomery,Illinois,US,0,2.0,0
2020-04-01,Morgan,Illinois,US,0,4.0,1
2020-04-01,Ogle,Illinois,US,0,1.0,0
2020-04-01,Peoria,Illinois,US,0,10.0,0
2020-04-01,Randolph,Illinois,US,0,7.0,0
2020-04-01,Rock Island,Illinois,US,0,15.0,2
2020-04-01,Saline,Illinois,US,0,1.0,0
2020-04-01,Sangamon,Illinois,US,0,13.0,1
2020-04-01,St. Clair,Illinois,US,0,51.0,2
2020-04-01,Stephenson,Illinois,US,0,3.0,0
2020-04-01,Tazewell,Illinois,US,0,4.0,0
2020-04-01,Vermilion,Illinois,US,0,1.0,0
2020-04-01,Washington,Illinois,US,0,1.0,0
2020-04-01,Whiteside,Illinois,US,0,5.0,0
2020-04-01,Will,Illinois,US,0,313.0,9
2020-04-01,Williamson,Illinois,US,0,1.0,0
2020-04-01,Winnebago,Illinois,US,0,17.0,1
2020-04-02,Adams,Illinois,US,0,2.0,0
2020-04-02,Bond,Illinois,US,0,2.0,0
2020-04-02,Bureau,Illinois,US,0,2.0,0
2020-04-02,Carroll,Illinois,US,0,3.0,1
2020-04-02,Champaign,Illinois,US,0,43.0,0
2020-04-02,Christian,Illinois,US,0,14.0,1
2020-04-02,Clark,Illinois,US,0,2.0,0
2020-04-02,Clinton,Illinois,US,0,8.0,0
2020-04-02,Cook,Illinois,US,2,5466.0,107
2020-04-02,Crawford,Illinois,US,0,1.0,0
2020-04-02,Cumberland,Illinois,US,0,1.0,0
2020-04-02,DeKalb,Illinois,US,0,16.0,0
2020-04-02,Douglas,Illinois,US,0,8.0,0
2020-04-02,DuPage,Illinois,US,0,434.0,14
2020-04-02,Fayette,Illinois,US,0,2.0,0
2020-04-02,Ford,Illinois,US,0,1.0,0
2020-04-02,Franklin,Illinois,US,0,1.0,0
2020-04-02,Grundy,Illinois,US,0,5.0,0
2020-04-02,Henry,Illinois,US,0,4.0,0
2020-04-02,Iroquois,Illinois,US,0,1.0,0
2020-04-02,Jackson,Illinois,US,0,6.0,0
2020-04-02,Jo Daviess,Illinois,US,0,3.0,0
2020-04-02,Kane,Illinois,US,0,146.0,8
2020-04-02,Kankakee,Illinois,US,0,55.0,0
2020-04-02,Kendall,Illinois,US,0,34.0,2
2020-04-02,Knox,Illinois,US,0,1.0,0
2020-04-02,Lake,Illinois,US,0,537.0,3
2020-04-02,LaSalle,Illinois,US,0,5.0,1
2020-04-02,Livingston,Illinois,US,0,5.0,0
2020-04-02,Logan,Illinois,US,0,1.0,0
2020-04-02,Macon,Illinois,US,0,2.0,0
2020-04-02,Macoupin,Illinois,US,0,1.0,0
2020-04-02,Madison,Illinois,US,0,29.0,0
2020-04-02,Marion,Illinois,US,0,2.0,0
2020-04-02,Marshall,Illinois,US,0,1.0,0
2020-04-02,Massac,Illinois,US,0,1.0,0
2020-04-02,McHenry,Illinois,US,0,78.0,3
2020-04-02,McLean,Illinois,US,0,17.0,2
2020-04-02,Menard,Illinois,US,0,1.0,0
2020-04-02,Mercer,Illinois,US,0,1.0,0
2020-04-02,Monroe,Illinois,US,0,4.0,0
2020-04-02,Montgomery,Illinois,US,0,2.0,0
2020-04-02,Morgan,Illinois,US,0,4.0,1
2020-04-02,Moultrie,Illinois,US,0,1.0,0
2020-04-02,Ogle,Illinois,US,0,1.0,0
2020-04-02,Peoria,Illinois,US,0,11.0,0
2020-04-02,Piatt,Illinois,US,0,1.0,0
2020-04-02,Randolph,Illinois,US,0,8.0,0
2020-04-02,Rock Island,Illinois,US,0,19.0,2
2020-04-02,Saline,Illinois,US,0,1.0,0
2020-04-02,Sangamon,Illinois,US,0,16.0,2
2020-04-02,St. Clair,Illinois,US,0,53.0,2
2020-04-02,Stephenson,Illinois,US,0,3.0,0
2020-04-02,Tazewell,Illinois,US,0,5.0,0
2020-04-02,Vermilion,Illinois,US,0,2.0,0
2020-04-02,Washington,Illinois,US,0,1.0,0
2020-04-02,Whiteside,Illinois,US,0,5.0,1
2020-04-02,Will,Illinois,US,0,375.0,9
2020-04-02,Williamson,Illinois,US,0,1.0,0
2020-04-02,Winnebago,Illinois,US,0,23.0,1
2020-04-03,Adams,Illinois,US,0,2.0,0
2020-04-03,Bond,Illinois,US,0,3.0,0
2020-04-03,Bureau,Illinois,US,0,2.0,0
2020-04-03,Carroll,Illinois,US,0,3.0,1
2020-04-03,Champaign,Illinois,US,0,51.0,0
2020-04-03,Christian,Illinois,US,0,15.0,2
2020-04-03,Clark,Illinois,US,0,2.0,0
2020-04-03,Clinton,Illinois,US,0,8.0,0
2020-04-03,Cook,Illinois,US,2,5970.0,141
2020-04-03,Crawford,Illinois,US,0,1.0,0
2020-04-03,Cumberland,Illinois,US,0,1.0,0
2020-04-03,DeKalb,Illinois,US,0,16.0,0
2020-04-03,Douglas,Illinois,US,0,9.0,0
2020-04-03,DuPage,Illinois,US,0,484.0,16
2020-04-03,Effingham,Illinois,US,0,1.0,0
2020-04-03,Fayette,Illinois,US,0,2.0,0
2020-04-03,Ford,Illinois,US,0,1.0,0
2020-04-03,Franklin,Illinois,US,0,1.0,0
2020-04-03,Grundy,Illinois,US,0,7.0,0
2020-04-03,Henry,Illinois,US,0,7.0,0
2020-04-03,Iroquois,Illinois,US,0,4.0,0
2020-04-03,Jackson,Illinois,US,0,8.0,0
2020-04-03,Jersey,Illinois,US,0,1.0,0
2020-04-03,Jo Daviess,Illinois,US,0,4.0,0
2020-04-03,Kane,Illinois,US,0,167.0,8
2020-04-03,Kankakee,Illinois,US,0,56.0,2
2020-04-03,Kendall,Illinois,US,0,35.0,2
2020-04-03,Knox,Illinois,US,0,1.0,0
2020-04-03,Lake,Illinois,US,0,595.0,13
2020-04-03,LaSalle,Illinois,US,0,5.0,1
2020-04-03,Livingston,Illinois,US,0,6.0,0
2020-04-03,Logan,Illinois,US,0,1.0,0
2020-04-03,Macon,Illinois,US,0,2.0,0
2020-04-03,Macoupin,Illinois,US,0,1.0,0
2020-04-03,Madison,Illinois,US,0,31.0,0
2020-04-03,Marion,Illinois,US,0,3.0,0
2020-04-03,Marshall,Illinois,US,0,1.0,0
2020-04-03,Massac,Illinois,US,0,1.0,0
2020-04-03,McHenry,Illinois,US,0,99.0,3
2020-04-03,McLean,Illinois,US,0,33.0,2
2020-04-03,Menard,Illinois,US,0,1.0,0
2020-04-03,Mercer,Illinois,US,0,1.0,0
2020-04-03,Monroe,Illinois,US,0,8.0,0
2020-04-03,Montgomery,Illinois,US,0,2.0,0
2020-04-03,Morgan,Illinois,US,0,4.0,1
2020-04-03,Moultrie,Illinois,US,0,1.0,0
2020-04-03,Ogle,Illinois,US,0,1.0,0
2020-04-03,Peoria,Illinois,US,0,11.0,0
2020-04-03,Piatt,Illinois,US,0,1.0,0
2020-04-03,Randolph,Illinois,US,0,12.0,0
2020-04-03,Rock Island,Illinois,US,0,24.0,0
2020-04-03,Saline,Illinois,US,0,1.0,0
2020-04-03,Sangamon,Illinois,US,0,18.0,2
2020-04-03,St. Clair,Illinois,US,0,55.0,2
2020-04-03,Stephenson,Illinois,US,0,3.0,0
2020-04-03,Tazewell,Illinois,US,0,7.0,0
2020-04-03,Vermilion,Illinois,US,0,2.0,0
2020-04-03,Washington,Illinois,US,0,1.0,0
2020-04-03,Whiteside,Illinois,US,0,8.0,1
2020-04-03,Will,Illinois,US,0,445.0,10
2020-04-03,Williamson,Illinois,US,0,2.0,0
2020-04-04,Adams,Illinois,US,0,3.0,0
2020-04-04,Bond,Illinois,US,0,3.0,0
2020-04-04,Bureau,Illinois,US,0,2.0,0
2020-04-04,Carroll,Illinois,US,0,3.0,1
2020-04-04,Champaign,Illinois,US,0,52.0,0
2020-04-04,Christian,Illinois,US,0,15.0,2
2020-04-04,Clark,Illinois,US,0,2.0,0
2020-04-04,Clinton,Illinois,US,0,10.0,0
2020-04-04,Cook,Illinois,US,2,7270.0,167
2020-04-04,Crawford,Illinois,US,0,2.0,0
2020-04-04,Cumberland,Illinois,US,0,1.0,0
2020-04-04,DeKalb,Illinois,US,0,19.0,0
2020-04-04,Douglas,Illinois,US,0,9.0,0
2020-04-04,DuPage,Illinois,US,0,572.0,16
2020-04-04,Effingham,Illinois,US,0,1.0,0
2020-04-04,Fayette,Illinois,US,0,2.0,0
2020-04-04,Ford,Illinois,US,0,1.0,0
2020-04-04,Franklin,Illinois,US,0,1.0,0
2020-04-04,Grundy,Illinois,US,0,9.0,0
2020-04-04,Henry,Illinois,US,0,7.0,0
2020-04-04,Iroquois,Illinois,US,0,4.0,0
2020-04-04,Jackson,Illinois,US,0,9.0,1
2020-04-04,Jasper,Illinois,US,0,2.0,0
2020-04-04,Jersey,Illinois,US,0,1.0,0
2020-04-04,Jo Daviess,Illinois,US,0,4.0,0
2020-04-04,Kane,Illinois,US,0,195.0,12
2020-04-04,Kankakee,Illinois,US,0,65.0,3
2020-04-04,Kendall,Illinois,US,0,45.0,2
2020-04-04,Knox,Illinois,US,0,1.0,0
2020-04-04,Lake,Illinois,US,0,671.0,12
2020-04-04,LaSalle,Illinois,US,0,6.0,1
2020-04-04,Lee,Illinois,US,0,2.0,0
2020-04-04,Livingston,Illinois,US,0,6.0,0
2020-04-04,Logan,Illinois,US,0,1.0,0
2020-04-04,Macon,Illinois,US,0,5.0,0
2020-04-04,Macoupin,Illinois,US,0,4.0,0
2020-04-04,Madison,Illinois,US,0,47.0,0
2020-04-04,Marion,Illinois,US,0,3.0,0
2020-04-04,Marshall,Illinois,US,0,1.0,0
2020-04-04,Mason,Illinois,US,0,1.0,0
2020-04-04,Massac,Illinois,US,0,1.0,0
2020-04-04,McHenry,Illinois,US,0,119.0,3
2020-04-04,McLean,Illinois,US,0,38.0,2
2020-04-04,Menard,Illinois,US,0,1.0,0
2020-04-04,Mercer,Illinois,US,0,1.0,0
2020-04-04,Monroe,Illinois,US,0,9.0,0
2020-04-04,Montgomery,Illinois,US,0,2.0,0
2020-04-04,Morgan,Illinois,US,0,5.0,1
2020-04-04,Moultrie,Illinois,US,0,1.0,0
2020-04-04,Ogle,Illinois,US,0,4.0,0
2020-04-04,Peoria,Illinois,US,0,11.0,0
2020-04-04,Piatt,Illinois,US,0,1.0,0
2020-04-04,Pike,Illinois,US,0,1.0,0
2020-04-04,Randolph,Illinois,US,0,20.0,0
2020-04-04,Rock Island,Illinois,US,0,29.0,0
2020-04-04,Saline,Illinois,US,0,1.0,0
2020-04-04,Sangamon,Illinois,US,0,23.0,2
2020-04-04,St. Clair,Illinois,US,0,78.0,2
2020-04-04,Stephenson,Illinois,US,0,3.0,0
2020-04-04,Tazewell,Illinois,US,0,10.0,0
2020-04-04,Vermilion,Illinois,US,0,5.0,0
2020-04-04,Washington,Illinois,US,0,1.0,0
2020-04-04,Whiteside,Illinois,US,0,14.0,1
2020-04-04,Will,Illinois,US,0,571.0,11
2020-04-04,Williamson,Illinois,US,0,3.0,0
2020-04-05,Adams,Illinois,US,0,3.0,0
2020-04-05,Bond,Illinois,US,0,3.0,0
2020-04-05,Boone,Illinois,US,0,3.0,0
2020-04-05,Bureau,Illinois,US,0,2.0,0
2020-04-05,Calhoun,Illinois,US,0,1.0,0
2020-04-05,Carroll,Illinois,US,0,3.0,1
2020-04-05,Champaign,Illinois,US,0,54.0,0
2020-04-05,Christian,Illinois,US,0,18.0,2
2020-04-05,Clark,Illinois,US,0,2.0,0
2020-04-05,Clinton,Illinois,US,0,10.0,0
2020-04-05,Cook,Illinois,US,2,7848.0,186
2020-04-05,Crawford,Illinois,US,0,3.0,0
2020-04-05,Cumberland,Illinois,US,0,1.0,0
2020-04-05,DeKalb,Illinois,US,0,22.0,0
2020-04-05,Douglas,Illinois,US,0,9.0,0
2020-04-05,DuPage,Illinois,US,0,634.0,22
2020-04-05,Effingham,Illinois,US,0,1.0,0
2020-04-05,Fayette,Illinois,US,0,2.0,0
2020-04-05,Ford,Illinois,US,0,1.0,0
2020-04-05,Franklin,Illinois,US,0,1.0,0
2020-04-05,Gallatin,Illinois,US,0,1.0,0
2020-04-05,Grundy,Illinois,US,0,9.0,0
2020-04-05,Henry,Illinois,US,0,8.0,0
2020-04-05,Iroquois,Illinois,US,0,5.0,0
2020-04-05,Jackson,Illinois,US,0,11.0,1
2020-04-05,Jasper,Illinois,US,0,3.0,0
2020-04-05,Jersey,Illinois,US,0,2.0,0
2020-04-05,Jo Daviess,Illinois,US,0,5.0,0
2020-04-05,Kane,Illinois,US,0,205.0,15
2020-04-05,Kankakee,Illinois,US,0,72.0,4
2020-04-05,Kendall,Illinois,US,0,47.0,2
2020-04-05,Knox,Illinois,US,0,1.0,0
2020-04-05,Lake,Illinois,US,0,729.0,13
2020-04-05,LaSalle,Illinois,US,0,7.0,1
2020-04-05,Lee,Illinois,US,0,2.0,0
2020-04-05,Livingston,Illinois,US,0,7.0,0
2020-04-05,Logan,Illinois,US,0,1.0,0
2020-04-05,Macon,Illinois,US,0,6.0,0
2020-04-05,Macoupin,Illinois,US,0,5.0,0
2020-04-05,Madison,Illinois,US,0,48.0,0
2020-04-05,Marion,Illinois,US,0,3.0,0
2020-04-05,Marshall,Illinois,US,0,1.0,0
2020-04-05,Mason,Illinois,US,0,1.0,0
2020-04-05,Massac,Illinois,US,0,1.0,0
2020-04-05,McHenry,Illinois,US,0,130.0,3
2020-04-05,McLean,Illinois,US,0,44.0,2
2020-04-05,Menard,Illinois,US,0,1.0,0
2020-04-05,Mercer,Illinois,US,0,2.0,0
2020-04-05,Monroe,Illinois,US,0,10.0,0
2020-04-05,Montgomery,Illinois,US,0,2.0,1
2020-04-05,Morgan,Illinois,US,0,5.0,1
2020-04-05,Moultrie,Illinois,US,0,1.0,0
2020-04-05,Ogle,Illinois,US,0,5.0,0
2020-04-05,Peoria,Illinois,US,0,13.0,1
2020-04-05,Piatt,Illinois,US,0,1.0,0
2020-04-05,Pike,Illinois,US,0,1.0,0
2020-04-05,Randolph,Illinois,US,0,24.0,0
2020-04-05,Rock Island,Illinois,US,0,40.0,0
2020-04-05,Saline,Illinois,US,0,1.0,0
2020-04-05,Sangamon,Illinois,US,0,27.0,2
2020-04-05,St. Clair,Illinois,US,0,84.0,2
2020-04-05,Stephenson,Illinois,US,0,3.0,0
2020-04-05,Tazewell,Illinois,US,0,13.0,0
2020-04-05,Vermilion,Illinois,US,0,5.0,0
2020-04-05,Washington,Illinois,US,0,1.0,0
2020-04-05,Whiteside,Illinois,US,0,17.0,1
2020-04-05,Will,Illinois,US,0,636.0,12
